id,shop_id,category_id,name,description,base_price,sale_price,image_url,rating_avg,rating_count,sold_count,prepare_time_min,spicy_level,calories_estimate,portion_size,is_available,is_signature,is_combo,created_at,updated_at
item_028_001,shop_028,cat_028_01,Croissant trứng phô mai,"Croissant trứng phô mai tại Cà Phê Sáng & Brunch. Tags: ăn sáng, béo. Mức cay 0/5.",59000,,https://cdn.mock.local/items/item_028_001.jpg,4.7,641,1627,21,0,576,nhỏ,1,1,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_028_002,shop_028,cat_028_02,Sandwich gà nướng,"Sandwich gà nướng tại Cà Phê Sáng & Brunch. Tags: ăn trưa, dễ ăn. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_028_002.jpg,4.8,1030,3023,26,0,896,vừa,1,0,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_028_003,shop_028,cat_028_03,Pancake mật ong,"Pancake mật ong tại Cà Phê Sáng & Brunch. Tags: ngọt, brunch. Mức cay 0/5.",65000,,https://cdn.mock.local/items/item_028_003.jpg,4.7,292,1029,23,0,722,1-2 người,1,0,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_028_004,shop_028,cat_028_04,Cà phê sữa đá,"Cà phê sữa đá tại Cà Phê Sáng & Brunch. Tags: cà phê, bán chạy. Mức cay 0/5.",35000,32000,https://cdn.mock.local/items/item_028_004.jpg,4.7,92,3386,26,0,287,nhỏ,1,1,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_028_005,shop_028,cat_028_04,Cold brew cam,"Cold brew cam tại Cà Phê Sáng & Brunch. Tags: cà phê, giải khát. Mức cay 0/5.",49000,,https://cdn.mock.local/items/item_028_005.jpg,4.8,726,1677,17,0,192,2 người,1,0,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_028_006,shop_028,cat_028_04,Latte nóng,Latte nóng tại Cà Phê Sáng & Brunch. Tags: đồ uống. Mức cay 0/5.,45000,,https://cdn.mock.local/items/item_028_006.jpg,4.9,697,1880,16,0,98,vừa,1,1,0,2025-06-09T12:00:00+07:00,2026-05-15T12:00:00+07:00
item_029_001,shop_029,cat_029_01,Mì Quảng gà,"Mì Quảng gà tại Mì Quảng Hội An. Tags: món Trung, ăn trưa. Mức cay 1/5.",59000,,https://cdn.mock.local/items/item_029_001.jpg,4.1,270,3356,20,1,606,2 người,1,1,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_029_002,shop_029,cat_029_01,Mì Quảng tôm thịt,"Mì Quảng tôm thịt tại Mì Quảng Hội An. Tags: hải sản, đậm vị. Mức cay 1/5.",65000,58000,https://cdn.mock.local/items/item_029_002.jpg,4.0,366,550,24,1,473,lớn,1,0,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_029_003,shop_029,cat_029_01,Mì Quảng bò,Mì Quảng bò tại Mì Quảng Hội An. Tags: no lâu. Mức cay 1/5.,69000,59000,https://cdn.mock.local/items/item_029_003.jpg,4.3,372,1309,14,1,386,1-2 người,1,0,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_029_004,shop_029,cat_029_02,Bánh tráng mè,Bánh tráng mè tại Mì Quảng Hội An. Tags: topping. Mức cay 0/5.,10000,8000,https://cdn.mock.local/items/item_029_004.jpg,4.3,21,619,24,0,203,1-2 người,1,0,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_029_005,shop_029,cat_029_03,Ram cuốn cải,Ram cuốn cải tại Mì Quảng Hội An. Tags: ăn nhẹ. Mức cay 0/5.,39000,33000,https://cdn.mock.local/items/item_029_005.jpg,4.3,148,101,18,0,322,2 người,1,0,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_029_006,shop_029,cat_029_04,Nước sả chanh,Nước sả chanh tại Mì Quảng Hội An. Tags: đồ uống. Mức cay 0/5.,22000,,https://cdn.mock.local/items/item_029_006.jpg,4.0,274,3169,18,0,410,1 người,1,0,0,2024-02-02T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_030_001,shop_030,cat_030_01,Taco bò cay,"Taco bò cay tại Taco Fiesta. Tags: cay, đậm vị. Mức cay 3/5.",69000,,https://cdn.mock.local/items/item_030_001.jpg,4.5,465,1257,28,3,849,nhỏ,1,1,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_030_002,shop_030,cat_030_01,Taco gà phô mai,"Taco gà phô mai tại Taco Fiesta. Tags: dễ ăn, béo. Mức cay 1/5.",65000,55000,https://cdn.mock.local/items/item_030_002.jpg,4.6,366,1491,18,1,686,1 người,1,0,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_030_003,shop_030,cat_030_02,Burrito bò đậu,Burrito bò đậu tại Taco Fiesta. Tags: no lâu. Mức cay 2/5.,89000,,https://cdn.mock.local/items/item_030_003.jpg,4.8,138,2328,27,2,359,1-2 người,1,0,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_030_004,shop_030,cat_030_03,Nachos phô mai,"Nachos phô mai tại Taco Fiesta. Tags: ăn vặt, ăn nhóm. Mức cay 1/5.",59000,,https://cdn.mock.local/items/item_030_004.jpg,4.6,585,991,18,1,771,nhỏ,1,1,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_030_005,shop_030,cat_030_03,Guacamole chips,"Guacamole chips tại Taco Fiesta. Tags: healthy, ăn nhẹ. Mức cay 0/5.",55000,,https://cdn.mock.local/items/item_030_005.jpg,4.7,642,881,23,0,618,vừa,1,1,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_030_006,shop_030,cat_030_04,Lemon soda,Lemon soda tại Taco Fiesta. Tags: đồ uống. Mức cay 0/5.,30000,28000,https://cdn.mock.local/items/item_030_006.jpg,4.6,367,96,18,0,162,vừa,1,1,0,2024-07-10T12:00:00+07:00,2026-06-01T12:00:00+07:00
item_031_001,shop_031,cat_031_01,Cơm thịt kho trứng,"Cơm thịt kho trứng tại Bếp Mẹ Nấu. Tags: món Việt, no lâu. Mức cay 0/5.",59000,,https://cdn.mock.local/items/item_031_001.jpg,4.3,125,3468,13,0,886,2 người,1,1,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_031_002,shop_031,cat_031_01,Cơm cá kho tiêu,Cơm cá kho tiêu tại Bếp Mẹ Nấu. Tags: đậm vị. Mức cay 1/5.,62000,,https://cdn.mock.local/items/item_031_002.jpg,4.5,175,2137,17,1,777,vừa,1,0,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_031_003,shop_031,cat_031_01,Cơm gà kho sả,Cơm gà kho sả tại Bếp Mẹ Nấu. Tags: ấm bụng. Mức cay 2/5.,59000,,https://cdn.mock.local/items/item_031_003.jpg,4.4,350,1501,14,2,556,nhỏ,1,1,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_031_004,shop_031,cat_031_02,Đậu hũ sốt cà,"Đậu hũ sốt cà tại Bếp Mẹ Nấu. Tags: chay, dễ ăn. Mức cay 0/5.",42000,39000,https://cdn.mock.local/items/item_031_004.jpg,4.2,350,1101,10,0,892,2 người,1,0,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_031_005,shop_031,cat_031_03,Canh bí đỏ thịt bằm,Canh bí đỏ thịt bằm tại Bếp Mẹ Nấu. Tags: món phụ. Mức cay 0/5.,30000,27000,https://cdn.mock.local/items/item_031_005.jpg,4.3,564,148,9,0,888,1-2 người,1,0,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_031_006,shop_031,cat_031_04,Trà atiso,Trà atiso tại Bếp Mẹ Nấu. Tags: đồ uống. Mức cay 0/5.,20000,,https://cdn.mock.local/items/item_031_006.jpg,4.2,827,701,6,0,260,vừa,1,0,0,2025-06-02T12:00:00+07:00,2026-05-28T12:00:00+07:00
item_032_001,shop_032,cat_032_01,Tonkotsu ramen,"Tonkotsu ramen tại Ramen Ichiban. Tags: món nước, bán chạy. Mức cay 1/5.",99000,,https://cdn.mock.local/items/item_032_001.jpg,4.4,41,3598,20,1,879,lớn,1,1,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_032_002,shop_032,cat_032_01,Miso ramen cay,"Miso ramen cay tại Ramen Ichiban. Tags: cay, ăn tối. Mức cay 3/5.",95000,,https://cdn.mock.local/items/item_032_002.jpg,4.4,58,1379,26,3,429,vừa,1,0,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_032_003,shop_032,cat_032_01,Shoyu ramen gà,Shoyu ramen gà tại Ramen Ichiban. Tags: dễ ăn. Mức cay 1/5.,89000,,https://cdn.mock.local/items/item_032_003.jpg,4.6,180,2264,28,1,329,nhỏ,1,0,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_032_004,shop_032,cat_032_02,Gyoza chiên,Gyoza chiên tại Ramen Ichiban. Tags: ăn vặt. Mức cay 0/5.,59000,,https://cdn.mock.local/items/item_032_004.jpg,4.7,92,1201,24,0,850,vừa,1,0,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_032_005,shop_032,cat_032_03,Trứng ngâm tương thêm,Trứng ngâm tương thêm tại Ramen Ichiban. Tags: topping. Mức cay 0/5.,15000,,https://cdn.mock.local/items/item_032_005.jpg,4.7,93,1097,25,0,79,lớn,1,0,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_032_006,shop_032,cat_032_04,Trà lúa mạch,Trà lúa mạch tại Ramen Ichiban. Tags: đồ uống. Mức cay 0/5.,25000,,https://cdn.mock.local/items/item_032_006.jpg,4.5,172,2612,18,0,119,1 người,1,0,0,2025-04-23T12:00:00+07:00,2026-05-20T12:00:00+07:00
item_033_001,shop_033,cat_033_01,Bún chả đặc biệt,"Bún chả đặc biệt tại Bún Chả Hà Nội 36. Tags: bán chạy, ăn trưa. Mức cay 0/5.",69000,66000,https://cdn.mock.local/items/item_033_001.jpg,4.2,521,648,9,0,715,vừa,1,1,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_033_002,shop_033,cat_033_01,Bún chả nem cua bể,"Bún chả nem cua bể tại Bún Chả Hà Nội 36. Tags: đậm vị, hải sản. Mức cay 0/5.",79000,67000,https://cdn.mock.local/items/item_033_002.jpg,4.4,213,1987,16,0,716,1 người,1,1,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_033_003,shop_033,cat_033_01,Bún chả thịt nướng,Bún chả thịt nướng tại Bún Chả Hà Nội 36. Tags: món Bắc. Mức cay 0/5.,59000,,https://cdn.mock.local/items/item_033_003.jpg,4.3,202,884,10,0,846,vừa,1,0,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_033_004,shop_033,cat_033_02,Nem cua bể thêm,"Nem cua bể thêm tại Bún Chả Hà Nội 36. Tags: hải sản, topping. Mức cay 0/5.",35000,,https://cdn.mock.local/items/item_033_004.jpg,4.2,447,2047,17,0,96,2 người,1,0,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_033_005,shop_033,cat_033_02,Rau sống thêm,Rau sống thêm tại Bún Chả Hà Nội 36. Tags: healthy. Mức cay 0/5.,8000,7000,https://cdn.mock.local/items/item_033_005.jpg,4.3,531,563,15,0,266,vừa,1,0,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_033_006,shop_033,cat_033_03,Trà quất,Trà quất tại Bún Chả Hà Nội 36. Tags: đồ uống. Mức cay 0/5.,18000,15000,https://cdn.mock.local/items/item_033_006.jpg,4.1,723,3607,15,0,136,vừa,1,0,0,2023-05-30T12:00:00+07:00,2026-05-19T12:00:00+07:00
item_034_001,shop_034,cat_034_01,Bibimbap bò trứng,"Bibimbap bò trứng tại Cơm Trộn Bibimbap House. Tags: ăn trưa, món Hàn. Mức cay 2/5.",79000,,https://cdn.mock.local/items/item_034_001.jpg,4.4,251,489,17,2,640,1-2 người,0,1,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_034_002,shop_034,cat_034_01,Bibimbap gà cay,"Bibimbap gà cay tại Cơm Trộn Bibimbap House. Tags: cay, no lâu. Mức cay 3/5.",75000,,https://cdn.mock.local/items/item_034_002.jpg,4.2,59,1610,23,3,363,vừa,1,1,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_034_003,shop_034,cat_034_01,Bibimbap nấm chay,"Bibimbap nấm chay tại Cơm Trộn Bibimbap House. Tags: chay, healthy. Mức cay 1/5.",69000,66000,https://cdn.mock.local/items/item_034_003.jpg,4.2,76,171,16,1,534,2 người,1,0,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_034_004,shop_034,cat_034_02,Canh kim chi,"Canh kim chi tại Cơm Trộn Bibimbap House. Tags: cay, món phụ. Mức cay 3/5.",39000,,https://cdn.mock.local/items/item_034_004.jpg,4.3,590,3073,21,3,456,2 người,1,1,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_034_005,shop_034,cat_034_03,Kimchi thêm,Kimchi thêm tại Cơm Trộn Bibimbap House. Tags: topping. Mức cay 2/5.,15000,14000,https://cdn.mock.local/items/item_034_005.jpg,4.2,26,487,20,2,288,2 người,1,0,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_034_006,shop_034,cat_034_04,Trà gạo rang,Trà gạo rang tại Cơm Trộn Bibimbap House. Tags: đồ uống. Mức cay 0/5.,25000,21000,https://cdn.mock.local/items/item_034_006.jpg,4.1,711,2647,18,0,376,lớn,1,0,0,2025-07-06T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_035_001,shop_035,cat_035_01,Cà ri gà bơ,"Cà ri gà bơ tại Bếp Ấn Curry Corner. Tags: đậm vị, béo. Mức cay 2/5.",99000,,https://cdn.mock.local/items/item_035_001.jpg,4.8,720,3527,11,2,722,1 người,1,1,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_035_002,shop_035,cat_035_01,Cà ri cừu cay,"Cà ri cừu cay tại Bếp Ấn Curry Corner. Tags: cay, cao cấp. Mức cay 4/5.",129000,,https://cdn.mock.local/items/item_035_002.jpg,5.0,1039,2659,14,4,404,nhỏ,1,1,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_035_003,shop_035,cat_035_01,Cà ri đậu gà chay,"Cà ri đậu gà chay tại Bếp Ấn Curry Corner. Tags: chay, healthy. Mức cay 2/5.",89000,85000,https://cdn.mock.local/items/item_035_003.jpg,4.6,14,2057,16,2,578,2 người,1,0,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_035_004,shop_035,cat_035_02,Cơm basmati,Cơm basmati tại Bếp Ấn Curry Corner. Tags: topping. Mức cay 0/5.,25000,23000,https://cdn.mock.local/items/item_035_004.jpg,5.0,382,2082,5,0,98,1 người,1,0,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_035_005,shop_035,cat_035_02,Bánh naan tỏi,Bánh naan tỏi tại Bếp Ấn Curry Corner. Tags: topping. Mức cay 0/5.,35000,,https://cdn.mock.local/items/item_035_005.jpg,4.7,905,2193,6,0,198,nhỏ,1,0,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_035_006,shop_035,cat_035_03,Lassi xoài,Lassi xoài tại Bếp Ấn Curry Corner. Tags: đồ uống. Mức cay 0/5.,45000,,https://cdn.mock.local/items/item_035_006.jpg,4.7,777,1130,13,0,272,2 người,1,0,0,2023-05-28T12:00:00+07:00,2026-05-23T12:00:00+07:00
item_036_001,shop_036,cat_036_01,Salad gà Caesar,"Salad gà Caesar tại Salad Stop Mini. Tags: healthy, protein cao. Mức cay 0/5.",79000,,https://cdn.mock.local/items/item_036_001.jpg,4.2,202,2557,14,0,393,vừa,1,1,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_036_002,shop_036,cat_036_01,Salad cá ngừ bắp Mỹ,"Salad cá ngừ bắp Mỹ tại Salad Stop Mini. Tags: healthy, ít tinh bột. Mức cay 0/5.",85000,72000,https://cdn.mock.local/items/item_036_002.jpg,4.1,848,2308,22,0,522,lớn,0,0,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_036_003,shop_036,cat_036_02,Wrap gà ngũ cốc,"Wrap gà ngũ cốc tại Salad Stop Mini. Tags: healthy, ăn trưa. Mức cay 0/5.",75000,71000,https://cdn.mock.local/items/item_036_003.jpg,4.5,136,2770,14,0,546,2 người,1,1,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_036_004,shop_036,cat_036_03,Súp bí đỏ,Súp bí đỏ tại Salad Stop Mini. Tags: ít dầu mỡ. Mức cay 0/5.,45000,41000,https://cdn.mock.local/items/item_036_004.jpg,4.3,134,991,13,0,414,vừa,1,0,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_036_005,shop_036,cat_036_04,Nước ép cam cà rốt,Nước ép cam cà rốt tại Salad Stop Mini. Tags: healthy. Mức cay 0/5.,45000,38000,https://cdn.mock.local/items/item_036_005.jpg,4.4,376,188,14,0,186,vừa,1,0,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_036_006,shop_036,cat_036_05,Yogurt trái cây,"Yogurt trái cây tại Salad Stop Mini. Tags: healthy, ngọt nhẹ. Mức cay 0/5.",39000,,https://cdn.mock.local/items/item_036_006.jpg,4.3,759,1247,24,0,460,lớn,1,0,0,2025-01-10T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_037_001,shop_037,cat_037_01,Bò né trứng pate,"Bò né trứng pate tại Bò Né 3 Ngon. Tags: ăn sáng, no lâu. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_037_001.jpg,4.3,86,2711,26,0,916,vừa,1,1,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_037_002,shop_037,cat_037_01,Bò né phô mai,"Bò né phô mai tại Bò Né 3 Ngon. Tags: béo, đậm vị. Mức cay 0/5.",79000,,https://cdn.mock.local/items/item_037_002.jpg,4.4,1008,3181,30,0,789,vừa,1,0,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_037_003,shop_037,cat_037_02,Bánh mì thêm,Bánh mì thêm tại Bò Né 3 Ngon. Tags: topping. Mức cay 0/5.,8000,,https://cdn.mock.local/items/item_037_003.jpg,4.4,187,3994,21,0,246,1 người,1,0,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_037_004,shop_037,cat_037_02,Khoai tây chiên bò né,Khoai tây chiên bò né tại Bò Né 3 Ngon. Tags: ăn vặt. Mức cay 0/5.,25000,23000,https://cdn.mock.local/items/item_037_004.jpg,4.1,637,3145,23,0,183,1 người,1,1,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_037_005,shop_037,cat_037_03,Salad dầu giấm,Salad dầu giấm tại Bò Né 3 Ngon. Tags: món phụ. Mức cay 0/5.,25000,,https://cdn.mock.local/items/item_037_005.jpg,4.5,806,666,27,0,427,1-2 người,1,1,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_037_006,shop_037,cat_037_04,Cacao đá,Cacao đá tại Bò Né 3 Ngon. Tags: đồ uống. Mức cay 0/5.,30000,27000,https://cdn.mock.local/items/item_037_006.jpg,4.2,598,894,30,0,397,1 người,1,0,0,2023-02-25T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_038_001,shop_038,cat_038_01,Gỏi cuốn tôm thịt,"Gỏi cuốn tôm thịt tại Gỏi Cuốn Fresh Roll. Tags: healthy, ăn nhẹ. Mức cay 0/5.",39000,,https://cdn.mock.local/items/item_038_001.jpg,4.2,253,1351,20,0,272,1-2 người,1,1,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_038_002,shop_038,cat_038_01,Gỏi cuốn bì chay,"Gỏi cuốn bì chay tại Gỏi Cuốn Fresh Roll. Tags: chay, healthy. Mức cay 0/5.",35000,32000,https://cdn.mock.local/items/item_038_002.jpg,4.0,192,1895,12,0,309,lớn,1,0,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_038_003,shop_038,cat_038_01,Cuốn cá hồi bơ,"Cuốn cá hồi bơ tại Gỏi Cuốn Fresh Roll. Tags: healthy, cao cấp. Mức cay 0/5.",79000,,https://cdn.mock.local/items/item_038_003.jpg,4.1,93,2489,13,0,272,nhỏ,1,0,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_038_004,shop_038,cat_038_01,Bò bía mặn,Bò bía mặn tại Gỏi Cuốn Fresh Roll. Tags: ăn vặt. Mức cay 0/5.,30000,27000,https://cdn.mock.local/items/item_038_004.jpg,4.0,229,3755,16,0,327,2 người,1,0,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_038_005,shop_038,cat_038_02,Sốt đậu phộng thêm,Sốt đậu phộng thêm tại Gỏi Cuốn Fresh Roll. Tags: topping. Mức cay 0/5.,8000,7000,https://cdn.mock.local/items/item_038_005.jpg,4.4,292,1096,14,0,77,nhỏ,1,0,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_038_006,shop_038,cat_038_03,Nước ép dứa,Nước ép dứa tại Gỏi Cuốn Fresh Roll. Tags: đồ uống. Mức cay 0/5.,35000,,https://cdn.mock.local/items/item_038_006.jpg,4.2,210,2577,13,0,101,1 người,1,0,0,2024-08-30T12:00:00+07:00,2026-05-16T12:00:00+07:00
item_039_001,shop_039,cat_039_01,Hủ tiếu Nam Vang đặc biệt,"Hủ tiếu Nam Vang đặc biệt tại Hủ Tiếu Nam Vang Tài Lộc. Tags: bán chạy, món nước. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_039_001.jpg,4.2,506,548,23,0,858,1 người,1,1,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_039_002,shop_039,cat_039_01,Hủ tiếu khô xá xíu,Hủ tiếu khô xá xíu tại Hủ Tiếu Nam Vang Tài Lộc. Tags: đậm vị. Mức cay 0/5.,65000,,https://cdn.mock.local/items/item_039_002.jpg,4.1,42,3541,13,0,709,nhỏ,1,0,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_039_003,shop_039,cat_039_01,Hủ tiếu mực,Hủ tiếu mực tại Hủ Tiếu Nam Vang Tài Lộc. Tags: hải sản. Mức cay 0/5.,75000,64000,https://cdn.mock.local/items/item_039_003.jpg,4.1,106,2834,19,0,702,1-2 người,1,0,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_039_004,shop_039,cat_039_02,Súp xí quách,Súp xí quách tại Hủ Tiếu Nam Vang Tài Lộc. Tags: no lâu. Mức cay 0/5.,59000,,https://cdn.mock.local/items/item_039_004.jpg,4.3,181,2712,18,0,914,vừa,1,0,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_039_005,shop_039,cat_039_03,Hoành thánh thêm,Hoành thánh thêm tại Hủ Tiếu Nam Vang Tài Lộc. Tags: topping. Mức cay 0/5.,25000,,https://cdn.mock.local/items/item_039_005.jpg,4.4,160,207,21,0,246,1-2 người,1,0,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_039_006,shop_039,cat_039_04,Sâm lạnh,Sâm lạnh tại Hủ Tiếu Nam Vang Tài Lộc. Tags: đồ uống. Mức cay 0/5.,18000,,https://cdn.mock.local/items/item_039_006.jpg,4.4,899,2770,16,0,211,nhỏ,1,0,0,2023-03-03T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_040_001,shop_040,cat_040_01,Bánh xèo tôm thịt,"Bánh xèo tôm thịt tại Bánh Xèo Miền Tây. Tags: hải sản, giòn. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_040_001.jpg,4.1,832,2630,20,0,701,2 người,1,1,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_040_002,shop_040,cat_040_01,Bánh xèo nấm chay,"Bánh xèo nấm chay tại Bánh Xèo Miền Tây. Tags: chay, giòn. Mức cay 0/5.",59000,50000,https://cdn.mock.local/items/item_040_002.jpg,4.4,733,556,27,0,604,2 người,1,1,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_040_003,shop_040,cat_040_02,Bánh khọt Vũng Tàu,"Bánh khọt Vũng Tàu tại Bánh Xèo Miền Tây. Tags: hải sản, ăn vặt. Mức cay 0/5.",65000,,https://cdn.mock.local/items/item_040_003.jpg,4.4,681,1467,19,0,534,1-2 người,1,0,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_040_004,shop_040,cat_040_03,Rau sống bánh xèo,Rau sống bánh xèo tại Bánh Xèo Miền Tây. Tags: healthy. Mức cay 0/5.,15000,,https://cdn.mock.local/items/item_040_004.jpg,4.5,1152,2781,26,0,216,vừa,1,0,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_040_005,shop_040,cat_040_03,Nước mắm thêm,Nước mắm thêm tại Bánh Xèo Miền Tây. Tags: topping. Mức cay 0/5.,5000,5000,https://cdn.mock.local/items/item_040_005.jpg,4.1,331,1143,23,0,290,vừa,1,0,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_040_006,shop_040,cat_040_04,Nước dừa tươi,Nước dừa tươi tại Bánh Xèo Miền Tây. Tags: đồ uống. Mức cay 0/5.,30000,,https://cdn.mock.local/items/item_040_006.jpg,4.3,681,919,24,0,103,lớn,1,0,0,2023-04-09T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_001,shop_041,cat_041_01,Sandwich ham cheese,"Sandwich ham cheese tại Sandwich Deli Corner. Tags: giao nhanh, béo. Mức cay 0/5.",59000,,https://cdn.mock.local/items/item_041_001.jpg,4.5,114,1658,12,0,884,nhỏ,1,1,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_002,shop_041,cat_041_01,Sandwich tuna mayo,Sandwich tuna mayo tại Sandwich Deli Corner. Tags: dễ ăn. Mức cay 0/5.,65000,,https://cdn.mock.local/items/item_041_002.jpg,4.6,225,218,19,0,789,1-2 người,1,0,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_003,shop_041,cat_041_01,Sandwich gà pesto,Sandwich gà pesto tại Sandwich Deli Corner. Tags: ăn trưa. Mức cay 0/5.,69000,,https://cdn.mock.local/items/item_041_003.jpg,4.8,1191,783,11,0,880,1-2 người,1,0,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_004,shop_041,cat_041_02,Soup cà chua,Soup cà chua tại Sandwich Deli Corner. Tags: món phụ. Mức cay 0/5.,39000,33000,https://cdn.mock.local/items/item_041_004.jpg,4.6,401,36,10,0,517,nhỏ,1,0,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_005,shop_041,cat_041_03,Cookie chocolate,Cookie chocolate tại Sandwich Deli Corner. Tags: ngọt. Mức cay 0/5.,25000,24000,https://cdn.mock.local/items/item_041_005.jpg,4.8,810,1720,13,0,341,nhỏ,1,0,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
item_041_006,shop_041,cat_041_04,Americano đá,Americano đá tại Sandwich Deli Corner. Tags: cà phê. Mức cay 0/5.,35000,,https://cdn.mock.local/items/item_041_006.jpg,4.5,1143,1959,17,0,197,2 người,1,0,0,2025-09-02T12:00:00+07:00,2026-05-17T12:00:00+07:00
